	sub	emotion	tk	intensity	score
1542	52	anger	Keltner2019	1	0.4968652037617556
1543	52	disgust	Keltner2019	1	0.5672071451418449
1544	52	fear	Keltner2019	1	0.4925625
1545	52	happy	Keltner2019	1	0.537474593495935
1546	52	sadness	Keltner2019	1	0.5420450432018131
1547	52	surprise	Keltner2019	1	0.655935057758598
1548	52	anger	Cordaro2008ref	1	0.6384936902178281
1549	52	disgust	Cordaro2008ref	1	0.5953546736215338
1550	52	fear	Cordaro2008ref	1	0.374
1551	52	happy	Cordaro2008ref	1	0.5752032520325203
1552	52	sadness	Cordaro2008ref	1	0.5094115425171942
1553	52	surprise	Cordaro2008ref	1	0.676157145488514
1554	52	anger	Ekman	1	0.6586153310291242
1555	52	disgust	Ekman	1	0.6089732549270477
1556	52	fear	Ekman	1	0.61525
1557	52	happy	Ekman	1	0.6035315040650406
1558	52	sadness	Ekman	1	0.5276444388485811
1559	52	surprise	Ekman	1	0.6820382601373578
1560	53	anger	Darwin	1	0.48685203350184864
1561	53	disgust	Darwin	1	0.6063844086021506
1562	53	fear	Darwin	1	0.452465834818776
1563	53	happy	Darwin	1	0.648277215395442
1564	53	sadness	Darwin	1	0.5633609080415544
1565	53	surprise	Darwin	1	0.798661693725318
1566	53	anger	Matsumoto2008	1	0.45830189391081266
1567	53	disgust	Matsumoto2008	1	0.6508400537634409
1568	53	fear	Matsumoto2008	1	0.4087938205585264
1569	53	happy	Matsumoto2008	1	0.6307178043631245
1570	53	sadness	Matsumoto2008	1	0.5657849172758753
1571	53	surprise	Matsumoto2008	1	0.789315489249671
1572	53	anger	Keltner2019	1	0.41051082773711617
1573	53	disgust	Keltner2019	1	0.5986559139784946
1574	53	fear	Keltner2019	1	0.5672162804515746
1575	53	happy	Keltner2019	1	0.6070954907161804
1576	53	sadness	Keltner2019	1	0.5359368988072335
1577	53	surprise	Keltner2019	1	0.7739798157086442
1578	53	anger	Cordaro2008ref	1	0.47841054855504417
1579	53	disgust	Cordaro2008ref	1	0.6007168458781362
1580	53	fear	Cordaro2008ref	1	0.544043374925728
1581	53	happy	Cordaro2008ref	1	0.6187746982081958
1582	53	sadness	Cordaro2008ref	1	0.5534340130819546
1583	53	surprise	Cordaro2008ref	1	0.7588196577446248
1584	53	anger	Ekman	1	0.4858239643854222
1585	53	disgust	Ekman	1	0.5620519713261648
1586	53	fear	Ekman	1	0.35286690433749257
1587	53	happy	Ekman	1	0.6608090185676393
1588	53	sadness	Ekman	1	0.5684782608695652
1589	53	surprise	Ekman	1	0.7683633172444055
1590	54	anger	Darwin	1	0.5622533893160664
1591	54	disgust	Darwin	1	0.5265499796905581
1592	54	fear	Darwin	1	0.32434782608695656
1593	54	happy	Darwin	1	0.625633591065292
1594	54	sadness	Darwin	1	0.44318181818181823
1595	54	surprise	Darwin	1	0.6212901790298839
1596	54	anger	Matsumoto2008	1	0.5479309995953056
1597	54	disgust	Matsumoto2008	1	0.5386156345777482
1598	54	fear	Matsumoto2008	1	0.4156521739130435
1599	54	happy	Matsumoto2008	1	0.6349119415807559
1600	54	sadness	Matsumoto2008	1	0.6423076923076922
1601	54	surprise	Matsumoto2008	1	0.6087700681203574
1602	54	anger	Keltner2019	1	0.49156464993929583
1603	54	disgust	Keltner2019	1	0.5150012924190392
1604	54	fear	Keltner2019	1	0.30000000000000004
1605	54	happy	Keltner2019	1	0.5888960481099657
1606	54	sadness	Keltner2019	1	0.5722027972027972
1607	54	surprise	Keltner2019	1	0.5983123951665354
1608	54	anger	Cordaro2008ref	1	0.5509598846620801
1609	54	disgust	Cordaro2008ref	1	0.5666980539861897
1610	54	fear	Cordaro2008ref	1	0.3517391304347826
1611	54	happy	Cordaro2008ref	1	0.6287048969072164
1612	54	sadness	Cordaro2008ref	1	0.5263986013986014
1613	54	surprise	Cordaro2008ref	1	0.6190822578988806
1614	54	anger	Ekman	1	0.5753869890732497
1615	54	disgust	Ekman	1	0.5673350319412134
1616	54	fear	Ekman	1	0.49000000000000005
1617	54	happy	Ekman	1	0.6710373711340205
1618	54	sadness	Ekman	1	0.5428321678321679
1619	54	surprise	Ekman	1	0.6212388320268374
1620	55	anger	Darwin	1	0.6345677099473195
1621	55	disgust	Darwin	1	0.6981377025696123
1622	55	fear	Darwin	1	0.7626707685890082
1623	55	happy	Darwin	1	0.7004624468392584
1624	55	sadness	Darwin	1	0.5331351711560045
1625	55	surprise	Darwin	1	0.7770270270270271
1626	55	anger	Matsumoto2008	1	0.5882785869228385
1627	55	disgust	Matsumoto2008	1	0.6355313815023726
1628	55	fear	Matsumoto2008	1	0.6032432996141412
1629	55	happy	Matsumoto2008	1	0.6879206408191916
1630	55	sadness	Matsumoto2008	1	0.55054012345679
1631	55	surprise	Matsumoto2008	1	0.7947859363788569
1632	55	anger	Keltner2019	1	0.5655020142547258
1633	55	disgust	Keltner2019	1	0.571335840272182
1634	55	fear	Keltner2019	1	0.47789133382000204
1635	55	happy	Keltner2019	1	0.6728395061728394
1636	55	sadness	Keltner2019	1	0.6002648007856342
1637	55	surprise	Keltner2019	1	0.731762736187515
1638	55	anger	Cordaro2008ref	1	0.5814611093895259
1639	55	disgust	Cordaro2008ref	1	0.5364401468349898
1640	55	fear	Cordaro2008ref	1	0.4559651684221503
1641	55	happy	Cordaro2008ref	1	0.6627441265122425
1642	55	sadness	Cordaro2008ref	1	0.5481200897867564
1643	55	surprise	Cordaro2008ref	1	0.7666527146615643
1644	55	anger	Ekman	1	0.5885884722652619
1645	55	disgust	Ekman	1	0.5502059271197063
1646	55	fear	Ekman	1	0.5658306392741683
1647	55	happy	Ekman	1	0.715780998389694
1648	55	sadness	Ekman	1	0.5905846661054994
1649	55	surprise	Ekman	1	0.8022004305190146
1650	56	anger	Darwin	1	0.688847369933889
1651	56	disgust	Darwin	1	0.6062193723282243
1652	56	fear	Darwin	1	0.669596331550059
1653	56	happy	Darwin	1	0.7307692307692307
1654	56	sadness	Darwin	1	0.5936857260386672
1655	56	surprise	Darwin	1	0.8288215163215163
1656	56	anger	Matsumoto2008	1	0.6853262431733257
1657	56	disgust	Matsumoto2008	1	0.5353456365342508
1658	56	fear	Matsumoto2008	1	0.5681928715347738
1659	56	happy	Matsumoto2008	1	0.7239939775526965
1660	56	sadness	Matsumoto2008	1	0.7513026189496778
1661	56	surprise	Matsumoto2008	1	0.8177430677430677
1662	56	anger	Keltner2019	1	0.6195027306697327
1663	56	disgust	Keltner2019	1	0.5329214888958398
1664	56	fear	Keltner2019	1	0.4591120683665671
1665	56	happy	Keltner2019	1	0.6994349067302803
1666	56	sadness	Keltner2019	1	0.6943301796242972
1667	56	surprise	Keltner2019	1	0.8006098631098632
1668	56	anger	Cordaro2008ref	1	0.6501868352974993
1669	56	disgust	Cordaro2008ref	1	0.4308466270461891
1670	56	fear	Cordaro2008ref	1	0.47210449524074205
1671	56	happy	Cordaro2008ref	1	0.6937937507332524
1672	56	sadness	Cordaro2008ref	1	0.5836761277937749
1673	56	surprise	Cordaro2008ref	1	0.7764566514566515
1674	56	anger	Ekman	1	0.6977939062949123
1675	56	disgust	Ekman	1	0.525753310395162
1676	56	fear	Ekman	1	0.6014034600152852
1677	56	happy	Ekman	1	0.7305834734660359
1678	56	sadness	Ekman	1	0.7224393253805018
1679	56	surprise	Ekman	1	0.7892242892242893
1680	57	anger	Darwin	1	0.704602510460251
1681	57	disgust	Darwin	1	0.5165780987418813
1682	57	fear	Darwin	1	0.6960940325497287
1683	57	happy	Darwin	1	0.6899926612005263
1684	57	sadness	Darwin	1	0.6039435248296009
1685	57	surprise	Darwin	1	0.7911112686708264
1686	57	anger	Matsumoto2008	1	0.6766108786610879
1687	57	disgust	Matsumoto2008	1	0.4963210246627606
1688	57	fear	Matsumoto2008	1	0.6478481012658227
1689	57	happy	Matsumoto2008	1	0.697666767891487
1690	57	sadness	Matsumoto2008	1	0.6678533755274262
1691	57	surprise	Matsumoto2008	1	0.7832175269427113
1692	57	anger	Keltner2019	1	0.616234309623431
1693	57	disgust	Keltner2019	1	0.4564427487850298
1694	57	fear	Keltner2019	1	0.6047739602169983
1695	57	happy	Keltner2019	1	0.6605109322805952
1696	57	sadness	Keltner2019	1	0.578343070431678
1697	57	surprise	Keltner2019	1	0.7461831159009266
1698	57	anger	Cordaro2008ref	1	0.5908995815899583
1699	57	disgust	Cordaro2008ref	1	0.532520325203252
1700	57	fear	Cordaro2008ref	1	0.5762748643761302
1701	57	happy	Cordaro2008ref	1	0.6786238485676688
1702	57	sadness	Cordaro2008ref	1	0.5321932814021422
1703	57	surprise	Cordaro2008ref	1	0.7349451692191341
1704	57	anger	Ekman	1	0.6577615062761505
1705	57	disgust	Ekman	1	0.5336558114184494
1706	57	fear	Ekman	1	0.5530922242314646
1707	57	happy	Ekman	1	0.7069225124000404
1708	57	sadness	Ekman	1	0.6275661311262577
1709	57	surprise	Ekman	1	0.749763660427302
1710	58	anger	Darwin	1	0.7357949701619777
1711	58	disgust	Darwin	1	0.5383101851851851
1712	58	fear	Darwin	1	0.7304516129032257
1713	58	happy	Darwin	1	0.6913702476958525
1714	58	sadness	Darwin	1	0.5641049671977506
1715	58	surprise	Darwin	1	0.7989311957247829
1716	58	anger	Matsumoto2008	1	0.7398017902813299
1717	58	disgust	Matsumoto2008	1	0.5389690170940171
1718	58	fear	Matsumoto2008	1	0.6293870967741936
1719	58	happy	Matsumoto2008	1	0.6634234591013826
1720	58	sadness	Matsumoto2008	1	0.5928370598473691
1721	58	surprise	Matsumoto2008	1	0.7955593727136814
1722	58	anger	Keltner2019	1	0.6812127024722933
1723	58	disgust	Keltner2019	1	0.47873931623931626
1724	58	fear	Keltner2019	1	0.5623870967741935
1725	58	happy	Keltner2019	1	0.6638374855990785
1726	58	sadness	Keltner2019	1	0.5683357879234168
1727	58	surprise	Keltner2019	1	0.7412602983745269
1728	58	anger	Cordaro2008ref	1	0.670812020460358
1729	58	disgust	Cordaro2008ref	1	0.522676282051282
1730	58	fear	Cordaro2008ref	1	0.5365
1731	58	happy	Cordaro2008ref	1	0.6512906826036866
1732	58	sadness	Cordaro2008ref	1	0.4869192663007096
1733	58	surprise	Cordaro2008ref	1	0.756719788783917
1734	58	anger	Ekman	1	0.653175618073316
1735	58	disgust	Ekman	1	0.5112891737891738
1736	58	fear	Ekman	1	0.5796935483870969
1737	58	happy	Ekman	1	0.6983096918202765
1738	58	sadness	Ekman	1	0.5590172713884054
1739	58	surprise	Ekman	1	0.756735693609441
1740	59	anger	Darwin	1	0.6097385808675667
1741	59	disgust	Darwin	1	0.6712158808933002
1742	59	fear	Darwin	1	0.32590404582885785
1743	59	happy	Darwin	1	0.6700725216643109
1744	59	sadness	Darwin	1	0.5840392183018742
1745	59	surprise	Darwin	1	0.7017604286261002
1746	59	anger	Matsumoto2008	1	0.6307813846595806
1747	59	disgust	Matsumoto2008	1	0.6384063964709126
1748	59	fear	Matsumoto2008	1	0.4244539921231651
1749	59	happy	Matsumoto2008	1	0.6546155737201156
1750	59	sadness	Matsumoto2008	1	0.6232241712799306
1751	59	surprise	Matsumoto2008	1	0.7199770378874857
1752	59	anger	Keltner2019	1	0.582208177726707
1753	59	disgust	Keltner2019	1	0.5383696351438287
1754	59	fear	Keltner2019	1	0.4675975653419262
1755	59	happy	Keltner2019	1	0.6214737877204843
1756	59	sadness	Keltner2019	1	0.5734676182218369
1757	59	surprise	Keltner2019	1	0.6774588595484118
1758	59	anger	Cordaro2008ref	1	0.5739011778224649
1759	59	disgust	Cordaro2008ref	1	0.5445271574303832
1760	59	fear	Cordaro2008ref	1	0.42749731471535984
1761	59	happy	Cordaro2008ref	1	0.6367309937926373
1762	59	sadness	Cordaro2008ref	1	0.5982625225105048
1763	59	surprise	Cordaro2008ref	1	0.6850746268656718
1764	59	anger	Ekman	1	0.6002824858757062
1765	59	disgust	Ekman	1	0.622897711607389
1766	59	fear	Ekman	1	0.39804869316147506
1767	59	happy	Ekman	1	0.6833015794972651
1768	59	sadness	Ekman	1	0.6199726539051558
1769	59	surprise	Ekman	1	0.6864140834290089
1770	60	anger	Darwin	1	0.6529803646563815
1771	60	disgust	Darwin	1	0.5965892384592766
1772	60	fear	Darwin	1	0.5281029357116314
1773	60	happy	Darwin	1	0.6922554724300359
1774	60	sadness	Darwin	1	0.5474393639775615
1775	60	surprise	Darwin	1	0.6633187483426148
1776	60	anger	Matsumoto2008	1	0.6769985974754559
1777	60	disgust	Matsumoto2008	1	0.5769521569286343
1778	60	fear	Matsumoto2008	1	0.5471943515421775
1779	60	happy	Matsumoto2008	1	0.6792047658631201
1780	60	sadness	Matsumoto2008	1	0.5807034182170386
1781	60	surprise	Matsumoto2008	1	0.6895220100769027
1782	60	anger	Keltner2019	1	0.6449158485273492
1783	60	disgust	Keltner2019	1	0.5244045868862098
1784	60	fear	Keltner2019	1	0.49860646599777037
1785	60	happy	Keltner2019	1	0.6432668329177058
1786	60	sadness	Keltner2019	1	0.5456939343799185
1787	60	surprise	Keltner2019	1	0.6463636966321932
1788	60	anger	Cordaro2008ref	1	0.6158835904628331
1789	60	disgust	Cordaro2008ref	1	0.4909375393791741
1790	60	fear	Cordaro2008ref	1	0.501207729468599
1791	60	happy	Cordaro2008ref	1	0.6641036298143529
1792	60	sadness	Cordaro2008ref	1	0.5232354009443478
1793	60	surprise	Cordaro2008ref	1	0.6207902413153009
1794	60	anger	Ekman	1	0.6112552594670407
1795	60	disgust	Ekman	1	0.5273553996723652
1796	60	fear	Ekman	1	0.5143534002229655
1797	60	happy	Ekman	1	0.7074812967581046
1798	60	sadness	Ekman	1	0.5550264336736752
1799	60	surprise	Ekman	1	0.6395684168655528
1800	01	anger	Darwin	2	0.5614948453608247
1801	01	disgust	Darwin	2	0.7073170731707318
1802	01	fear	Darwin	2	0.49138655462184877
1803	01	happy	Darwin	2	0.6545731434202275
1804	01	sadness	Darwin	2	0.6682291666666667
1805	01	surprise	Darwin	2	0.6935672514619884
1806	01	anger	Matsumoto2008	2	0.5694845360824743
1807	01	disgust	Matsumoto2008	2	0.6986062717770035
1808	01	fear	Matsumoto2008	2	0.7396358543417366
1809	01	happy	Matsumoto2008	2	0.6487055451043626
1810	01	sadness	Matsumoto2008	2	0.7119791666666667
1811	01	surprise	Matsumoto2008	2	0.6960526315789473
1812	01	anger	Keltner2019	2	0.4922164948453608
1813	01	disgust	Keltner2019	2	0.6035083503544395
1814	01	fear	Keltner2019	2	0.6668767507002801
1815	01	happy	Keltner2019	2	0.6278330197975455
1816	01	sadness	Keltner2019	2	0.42864583333333334
1817	01	surprise	Keltner2019	2	0.6613060428849902
1818	01	anger	Cordaro2008ref	2	0.5440721649484536
1819	01	disgust	Cordaro2008ref	2	0.6664063438663943
1820	01	fear	Cordaro2008ref	2	0.630532212885154
1821	01	happy	Cordaro2008ref	2	0.6591418077577711
1822	01	sadness	Cordaro2008ref	2	0.46875
1823	01	surprise	Cordaro2008ref	2	0.6854775828460038
1824	01	anger	Ekman	2	0.543041237113402
1825	01	disgust	Ekman	2	0.7123633305298571
1826	01	fear	Ekman	2	0.7185574229691877
1827	01	happy	Ekman	2	0.6930036728478008
1828	01	sadness	Ekman	2	0.4880208333333333
1829	01	surprise	Ekman	2	0.6922514619883041
1830	02	anger	Darwin	2	0.5837832116015667
1831	02	disgust	Darwin	2	0.606923076923077
1832	02	fear	Darwin	2	0.48111111111111116
1833	02	happy	Darwin	2	0.836687028386633
1834	02	sadness	Darwin	2	0.5751960784313725
1835	02	surprise	Darwin	2	0.8074712643678161
1836	02	anger	Matsumoto2008	2	0.6233460357785541
1837	02	disgust	Matsumoto2008	2	0.6280219780219779
1838	02	fear	Matsumoto2008	2	0.6429629629629628
1839	02	happy	Matsumoto2008	2	0.7995867768595042
1840	02	sadness	Matsumoto2008	2	0.6053921568627452
1841	02	surprise	Matsumoto2008	2	0.788758059994393
1842	02	anger	Keltner2019	2	0.6286651847147243
1843	02	disgust	Keltner2019	2	0.5623443223443223
1844	02	fear	Keltner2019	2	0.47000000000000003
1845	02	happy	Keltner2019	2	0.7978799856270212
1846	02	sadness	Keltner2019	2	0.4474509803921568
1847	02	surprise	Keltner2019	2	0.7813288477712363
1848	02	anger	Cordaro2008ref	2	0.5933365089446385
1849	02	disgust	Cordaro2008ref	2	0.5884981684981685
1850	02	fear	Cordaro2008ref	2	0.6277777777777778
1851	02	happy	Cordaro2008ref	2	0.7839561624146605
1852	02	sadness	Cordaro2008ref	2	0.6607843137254902
1853	02	surprise	Cordaro2008ref	2	0.7839220633585646
1854	02	anger	Ekman	2	0.6085265163543981
1855	02	disgust	Ekman	2	0.6156043956043956
1856	02	fear	Ekman	2	0.6503703703703704
1857	02	happy	Ekman	2	0.835698886094143
1858	02	sadness	Ekman	2	0.5651960784313725
1859	02	surprise	Ekman	2	0.7788758059994393
1860	03	anger	Darwin	2	0.5195142378559464
1861	03	disgust	Darwin	2	0.6313966480446926
1862	03	fear	Darwin	2	0.6092342342342343
1863	03	happy	Darwin	2	0.7511725293132329
1864	03	sadness	Darwin	2	0.5861772486772486
1865	03	surprise	Darwin	2	0.8259485612426789
1866	03	anger	Matsumoto2008	2	0.5473199329983249
1867	03	disgust	Matsumoto2008	2	0.650782122905028
1868	03	fear	Matsumoto2008	2	0.5651745495495495
1869	03	happy	Matsumoto2008	2	0.7530150753768845
1870	03	sadness	Matsumoto2008	2	0.5722883597883598
1871	03	surprise	Matsumoto2008	2	0.8149987267634327
1872	03	anger	Keltner2019	2	0.5047738693467337
1873	03	disgust	Keltner2019	2	0.5924022346368716
1874	03	fear	Keltner2019	2	0.489161036036036
1875	03	happy	Keltner2019	2	0.7153266331658292
1876	03	sadness	Keltner2019	2	0.5283068783068783
1877	03	surprise	Keltner2019	2	0.7784568372803667
1878	03	anger	Cordaro2008ref	2	0.6042713567839196
1879	03	disgust	Cordaro2008ref	2	0.6383240223463688
1880	03	fear	Cordaro2008ref	2	0.49458051801801806
1881	03	happy	Cordaro2008ref	2	0.7262981574539364
1882	03	sadness	Cordaro2008ref	2	0.5647486772486773
1883	03	surprise	Cordaro2008ref	2	0.8072956455309396
1884	03	anger	Ekman	2	0.6015075376884423
1885	03	disgust	Ekman	2	0.6611731843575419
1886	03	fear	Ekman	2	0.512035472972973
1887	03	happy	Ekman	2	0.7816582914572865
1888	03	sadness	Ekman	2	0.6098544973544974
1889	03	surprise	Ekman	2	0.7904252610134963
1890	04	anger	Darwin	2	0.37627073301230607
1891	04	disgust	Darwin	2	0.551813011020263
1892	04	fear	Darwin	2	0.47471033868092694
1893	04	happy	Darwin	2	0.7130477935562681
1894	04	sadness	Darwin	2	0.542924126172208
1895	04	surprise	Darwin	2	0.6660460112545514
1896	04	anger	Matsumoto2008	2	0.6136971642589619
1897	04	disgust	Matsumoto2008	2	0.6284512382983766
1898	04	fear	Matsumoto2008	2	0.4681372549019608
1899	04	happy	Matsumoto2008	2	0.7057947778286762
1900	04	sadness	Matsumoto2008	2	0.5774936061381074
1901	04	surprise	Matsumoto2008	2	0.6693561734524992
1902	04	anger	Keltner2019	2	0.5005350454788657
1903	04	disgust	Keltner2019	2	0.503821542836829
1904	04	fear	Keltner2019	2	0.43471479500891264
1905	04	happy	Keltner2019	2	0.7187356848373797
1906	04	sadness	Keltner2019	2	0.45694799658994034
1907	04	surprise	Keltner2019	2	0.5680652101952995
1908	04	anger	Cordaro2008ref	2	0.5620652755484216
1909	04	disgust	Cordaro2008ref	2	0.6234150965754236
1910	04	fear	Cordaro2008ref	2	0.45042335115864524
1911	04	happy	Cordaro2008ref	2	0.7153382195755077
1912	04	sadness	Cordaro2008ref	2	0.5482949701619778
1913	04	surprise	Cordaro2008ref	2	0.6251655081098975
1914	04	anger	Ekman	2	0.5943017656500803
1915	04	disgust	Ekman	2	0.6115061026187937
1916	04	fear	Ekman	2	0.4800579322638146
1917	04	happy	Ekman	2	0.7458390593983815
1918	04	sadness	Ekman	2	0.5356351236146633
1919	04	surprise	Ekman	2	0.6845415425355843
1920	05	anger	Darwin	2	0.6443675889328063
1921	05	disgust	Darwin	2	0.6869286287089014
1922	05	fear	Darwin	2	0.6516583229036296
1923	05	happy	Darwin	2	0.7693032949583168
1924	05	sadness	Darwin	2	0.5912903225806453
1925	05	surprise	Darwin	2	0.7311291000841043
1926	05	anger	Matsumoto2008	2	0.7774703557312252
1927	05	disgust	Matsumoto2008	2	0.7073777064955894
1928	05	fear	Matsumoto2008	2	0.5893304130162703
1929	05	happy	Matsumoto2008	2	0.7540690750297737
1930	05	sadness	Matsumoto2008	2	0.5952419354838709
1931	05	surprise	Matsumoto2008	2	0.7344407064760303
1932	05	anger	Keltner2019	2	0.6666007905138339
1933	05	disgust	Keltner2019	2	0.5646351242983159
1934	05	fear	Keltner2019	2	0.5749061326658323
1935	05	happy	Keltner2019	2	0.7504962286621675
1936	05	sadness	Keltner2019	2	0.5634677419354839
1937	05	surprise	Keltner2019	2	0.6634777123633306
1938	05	anger	Cordaro2008ref	2	0.7210474308300395
1939	05	disgust	Cordaro2008ref	2	0.6212109061748196
1940	05	fear	Cordaro2008ref	2	0.5542866082603254
1941	05	happy	Cordaro2008ref	2	0.7463775307661771
1942	05	sadness	Cordaro2008ref	2	0.5774193548387097
1943	05	surprise	Cordaro2008ref	2	0.7454793944491169
1944	05	anger	Ekman	2	0.7570158102766799
1945	05	disgust	Ekman	2	0.7186447473937451
1946	05	fear	Ekman	2	0.5509073842302878
1947	05	happy	Ekman	2	0.7745136959110759
1948	05	sadness	Ekman	2	0.6418548387096775
1949	05	surprise	Ekman	2	0.7100504625735912
1950	06	anger	Darwin	2	0.587045793927327
1951	06	disgust	Darwin	2	0.6792515207617033
1952	06	fear	Darwin	2	0.8736282194848825
1953	06	happy	Darwin	2	0.8182432432432434
1954	06	sadness	Darwin	2	0.4902806652806653
1955	06	surprise	Darwin	2	0.7342494714587737
1956	06	anger	Matsumoto2008	2	0.6385639621702338
1957	06	disgust	Matsumoto2008	2	0.7329410208939434
1958	06	fear	Matsumoto2008	2	0.7148376259798432
1959	06	happy	Matsumoto2008	2	0.8023648648648649
1960	06	sadness	Matsumoto2008	2	0.6437629937629938
1961	06	surprise	Matsumoto2008	2	0.7321353065539111
1962	06	anger	Keltner2019	2	0.5659532105525137
1963	06	disgust	Keltner2019	2	0.6327029886273472
1964	06	fear	Keltner2019	2	0.6423852183650616
1965	06	happy	Keltner2019	2	0.787972972972973
1966	06	sadness	Keltner2019	2	0.5674116424116424
1967	06	surprise	Keltner2019	2	0.7695560253699789
1968	06	anger	Cordaro2008ref	2	0.6322797411647584
1969	06	disgust	Cordaro2008ref	2	0.664440624173499
1970	06	fear	Cordaro2008ref	2	0.602407614781635
1971	06	happy	Cordaro2008ref	2	0.7775675675675676
1972	06	sadness	Cordaro2008ref	2	0.6715696465696466
1973	06	surprise	Cordaro2008ref	2	0.7102536997885835
1974	06	anger	Ekman	2	0.6304131408661026
1975	06	disgust	Ekman	2	0.7627611742925152
1976	06	fear	Ekman	2	0.6824188129899217
1977	06	happy	Ekman	2	0.8258783783783784
1978	06	sadness	Ekman	2	0.6494802494802494
1979	06	surprise	Ekman	2	0.7068710359408035
1980	07	anger	Darwin	2	0.7382857142857143
1981	07	disgust	Darwin	2	0.7284691757099978
1982	07	fear	Darwin	2	0.6230769230769231
1983	07	happy	Darwin	2	0.6540625
1984	07	sadness	Darwin	2	0.6243386243386244
1985	07	surprise	Darwin	2	0.7487893462469734
1986	07	anger	Matsumoto2008	2	0.6331428571428571
1987	07	disgust	Matsumoto2008	2	0.7849226506580467
1988	07	fear	Matsumoto2008	2	0.5134615384615384
1989	07	happy	Matsumoto2008	2	0.6054687499999999
1990	07	sadness	Matsumoto2008	2	0.6970899470899472
1991	07	surprise	Matsumoto2008	2	0.7430387409200968
1992	07	anger	Keltner2019	2	0.6771428571428572
1993	07	disgust	Keltner2019	2	0.6594320018471485
1994	07	fear	Keltner2019	2	0.7211538461538461
1995	07	happy	Keltner2019	2	0.6340625
1996	07	sadness	Keltner2019	2	0.5171957671957672
1997	07	surprise	Keltner2019	2	0.6183414043583535
1998	07	anger	Cordaro2008ref	2	0.704
1999	07	disgust	Cordaro2008ref	2	0.7848072038790118
2000	07	fear	Cordaro2008ref	2	0.7153846153846154
2001	07	happy	Cordaro2008ref	2	0.6321875
2002	07	sadness	Cordaro2008ref	2	0.7063492063492064
2003	07	surprise	Cordaro2008ref	2	0.7200363196125907
2004	07	anger	Ekman	2	0.64
2005	07	disgust	Ekman	2	0.7824982682983145
2006	07	fear	Ekman	2	0.34230769230769226
2007	07	happy	Ekman	2	0.6365625000000001
2008	07	sadness	Ekman	2	0.6104497354497354
2009	07	surprise	Ekman	2	0.7363801452784504
2010	08	anger	Darwin	2	0.6183140778776209
2011	08	disgust	Darwin	2	0.5827380952380953
2012	08	fear	Darwin	2	0.7418570219966159
2013	08	happy	Darwin	2	0.6214285714285714
2014	08	sadness	Darwin	2	0.558080808080808
2015	08	surprise	Darwin	2	0.7815581854043393
2016	08	anger	Matsumoto2008	2	0.6231279418057337
2017	08	disgust	Matsumoto2008	2	0.6136363636363636
2018	08	fear	Matsumoto2008	2	0.7019881556683587
2019	08	happy	Matsumoto2008	2	0.6308755760368663
2020	08	sadness	Matsumoto2008	2	0.5402942468159859
2021	08	surprise	Matsumoto2008	2	0.7691321499013807
2022	08	anger	Keltner2019	2	0.5497432605905006
2023	08	disgust	Keltner2019	2	0.5648268398268399
2024	08	fear	Keltner2019	2	0.5925338409475465
2025	08	happy	Keltner2019	2	0.6125192012288786
2026	08	sadness	Keltner2019	2	0.5618137900746596
2027	08	surprise	Keltner2019	2	0.7085798816568047
2028	08	anger	Cordaro2008ref	2	0.6415810868635002
2029	08	disgust	Cordaro2008ref	2	0.5992965367965367
2030	08	fear	Cordaro2008ref	2	0.560067681895093
2031	08	happy	Cordaro2008ref	2	0.6495391705069125
2032	08	sadness	Cordaro2008ref	2	0.5249231444883619
2033	08	surprise	Cordaro2008ref	2	0.7738658777120315
2034	08	anger	Ekman	2	0.6729781771501925
2035	08	disgust	Ekman	2	0.6255411255411255
2036	08	fear	Ekman	2	0.6506979695431473
2037	08	happy	Ekman	2	0.6745775729646697
2038	08	sadness	Ekman	2	0.5944224857268335
2039	08	surprise	Ekman	2	0.7893491124260354
2040	09	anger	Darwin	2	0.6148522757519297
2041	09	disgust	Darwin	2	0.6442495126705653
2042	09	fear	Darwin	2	0.5617684784351451
2043	09	happy	Darwin	2	0.6929725859247136
2044	09	sadness	Darwin	2	0.5638707765263782
2045	09	surprise	Darwin	2	0.6320408163265305
2046	09	anger	Matsumoto2008	2	0.7537929198828853
2047	09	disgust	Matsumoto2008	2	0.6739069896964633
2048	09	fear	Matsumoto2008	2	0.6036956870290205
2049	09	happy	Matsumoto2008	2	0.7206423895253683
2050	09	sadness	Matsumoto2008	2	0.6244813278008299
2051	09	surprise	Matsumoto2008	2	0.6438775510204081
2052	09	anger	Keltner2019	2	0.6482565877029546
2053	09	disgust	Keltner2019	2	0.544729880256196
2054	09	fear	Keltner2019	2	0.5596841430174764
2055	09	happy	Keltner2019	2	0.6800327332242226
2056	09	sadness	Keltner2019	2	0.6053645524599882
2057	09	surprise	Keltner2019	2	0.5636734693877551
2058	09	anger	Cordaro2008ref	2	0.5817141336172479
2059	09	disgust	Cordaro2008ref	2	0.6684419381787804
2060	09	fear	Cordaro2008ref	2	0.5925925925925926
2061	09	happy	Cordaro2008ref	2	0.6925122749590835
2062	09	sadness	Cordaro2008ref	2	0.6366330764671013
2063	09	surprise	Cordaro2008ref	2	0.5981632653061225
2064	09	anger	Ekman	2	0.6017434122970455
2065	09	disgust	Ekman	2	0.6803118908382066
2066	09	fear	Ekman	2	0.5628507295173961
2067	09	happy	Ekman	2	0.7395662847790507
